X [s],R BICEPS BRACHII 1: EMG 1->Subset [Volts],R FLEXOR CARPI RADIALIS 2: EMG 2->Subset [Volts],R EXTENSOR CARPI RADIALIS 3: EMG 3->Subset [Volts]
16.00684615,-6.88E-06,-1.53E-05,-9.74E-06
16.00736538,-1.26E-05,-1.44E-05,-8.22E-06
16.00788462,4.36E-06,-1.21E-05,-9.57E-06
16.00840385,1.34E-06,-1.21E-05,-1.02E-05
16.00892308,-1.14E-05,-1.48E-05,-7.39E-06
16.00944231,-2.40E-05,-1.39E-05,-1.36E-05
16.00996154,-2.33E-05,-1.66E-05,-1.29E-05
16.01048077,-2.33E-05,-1.93E-05,-1.26E-05
16.011,-1.66E-05,-1.91E-05,-1.11E-05
16.01151923,-1.41E-05,-2.17E-05,-1.23E-05
16.01203846,-6.55E-06,-2.20E-05,-1.31E-05
16.01255769,-7.22E-06,-2.33E-05,-1.49E-05
16.01307692,-1.51E-06,-2.10E-05,-1.26E-05
16.01359615,1.85E-06,-2.03E-05,-1.19E-05
16.01411538,3.36E-07,-1.96E-05,-1.73E-05
16.01463462,-2.01E-06,-2.27E-05,-1.49E-05
16.01515385,-1.68E-07,-2.30E-05,-1.49E-05
16.01567308,1.17E-06,-1.98E-05,-1.56E-05
16.01619231,2.52E-06,-1.59E-05,-1.26E-05
16.01671154,-5.04E-07,-1.66E-05,-1.38E-05
16.01723077,-1.17E-06,-1.90E-05,-1.46E-05
16.01775,-2.35E-06,-1.39E-05,-1.29E-05
16.01826923,-3.19E-06,-1.80E-05,-1.39E-05
16.01878846,-6.21E-06,-1.76E-05,-1.56E-05
16.01930769,-7.39E-06,-1.76E-05,-1.24E-05
16.01982692,-7.05E-06,-1.93E-05,-1.29E-05
16.02034615,-8.06E-06,-2.10E-05,-1.53E-05
16.02086538,-8.90E-06,-1.98E-05,-1.86E-05
16.02138462,-1.36E-05,-1.70E-05,-1.70E-05
16.02190385,-1.28E-05,-2.00E-05,-1.88E-05
16.02242308,-8.22E-06,-2.27E-05,-1.49E-05
16.02294231,-1.24E-05,-2.05E-05,-1.49E-05
16.02346154,-1.29E-05,-2.05E-05,-1.90E-05
16.02398077,-1.38E-05,-1.85E-05,-2.37E-05
16.0245,-1.14E-05,-1.73E-05,-1.91E-05
16.02501923,-1.19E-05,-1.90E-05,-1.56E-05
16.02553846,-9.74E-06,-2.06E-05,-1.41E-05
16.02605769,-7.72E-06,-2.40E-05,-1.73E-05
16.02657692,-9.74E-06,-2.03E-05,-1.66E-05
16.02709615,-1.19E-05,-2.13E-05,-1.49E-05
16.02761538,-1.23E-05,-2.03E-05,-1.59E-05
16.02813462,-1.06E-05,-1.83E-05,-1.76E-05
16.02865385,-1.33E-05,-1.58E-05,-1.76E-05
16.02917308,-1.01E-05,-1.76E-05,-1.68E-05
16.02969231,-8.22E-06,-1.90E-05,-1.76E-05
16.03021154,-1.34E-05,-1.91E-05,-1.91E-05
16.03073077,-1.68E-05,-2.03E-05,-2.17E-05
16.03125,-1.71E-05,-2.00E-05,-2.17E-05
16.03176923,-1.44E-05,-2.00E-05,-2.30E-05
16.03228846,-1.49E-05,-1.80E-05,-1.90E-05
16.03280769,-1.43E-05,-1.83E-05,-1.51E-05
16.03332692,-1.39E-05,-1.73E-05,-2.15E-05
16.03384615,-8.56E-06,-1.86E-05,-1.83E-05
16.03436538,3.86E-06,-1.19E-05,-1.83E-05
16.03488462,1.46E-05,-1.43E-05,-1.59E-05
16.03540385,2.30E-05,-1.38E-05,-1.90E-05
16.03592308,3.37E-05,-1.36E-05,-1.53E-05
16.03644231,3.81E-05,-1.63E-05,-1.59E-05
16.03696154,3.94E-05,-1.59E-05,-1.88E-05
16.03748077,3.11E-05,-1.73E-05,-1.66E-05
16.038,2.77E-05,-1.58E-05,-1.90E-05
16.03851923,2.45E-05,-1.23E-05,-2.23E-05
16.03903846,2.38E-05,-1.56E-05,-1.93E-05
16.03955769,2.35E-05,-1.68E-05,-1.85E-05
16.04007692,2.13E-05,-1.36E-05,-1.96E-05
16.04059615,2.47E-05,-1.44E-05,-1.90E-05
16.04111538,2.33E-05,-1.43E-05,-1.71E-05
16.04163462,3.07E-05,-1.16E-05,-1.46E-05
16.04215385,2.99E-05,-1.12E-05,-1.70E-05
16.04267308,2.99E-05,-9.90E-06,-1.31E-05
16.04319231,2.38E-05,-1.26E-05,-1.29E-05
16.04371154,1.96E-05,-1.24E-05,-1.01E-05
16.04423077,1.59E-05,-1.14E-05,-9.90E-06
16.04475,1.49E-05,-9.23E-06,-1.19E-05
16.04526923,6.55E-06,-1.16E-05,-1.43E-05
16.04578846,6.21E-06,-9.06E-06,-1.28E-05
16.04630769,2.01E-06,-1.06E-05,-1.02E-05
16.04682692,-1.85E-06,-8.56E-06,-1.39E-05
16.04734615,-1.68E-07,-1.02E-05,-1.34E-05
16.04786538,1.68E-07,-1.29E-05,-1.23E-05
16.04838462,1.51E-06,-1.34E-05,-1.24E-05
16.04890385,3.36E-07,-1.24E-05,-1.56E-05
16.04942308,1.51E-06,-1.23E-05,-1.39E-05
16.04994231,-1.17E-06,-1.23E-05,-1.26E-05
16.05046154,-4.53E-06,-1.02E-05,-1.63E-05
16.05098077,-2.85E-06,-1.54E-05,-1.46E-05
16.0515,1.68E-07,-1.29E-05,-1.43E-05
16.05201923,-1.51E-06,-1.44E-05,-1.70E-05
16.05253846,-5.54E-06,-1.86E-05,-1.43E-05
16.05305769,-4.20E-06,-1.51E-05,-1.63E-05
16.05357692,-4.20E-06,-1.19E-05,-1.88E-05
16.05409615,-6.88E-06,-1.56E-05,-2.10E-05
16.05461538,-9.74E-06,-1.76E-05,-2.30E-05
16.05513462,-1.04E-05,-1.75E-05,-1.90E-05
16.05565385,-1.11E-05,-1.90E-05,-1.63E-05
16.05617308,-8.56E-06,-2.00E-05,-2.03E-05
16.05669231,-8.56E-06,-1.86E-05,-2.20E-05
16.05721154,-6.38E-06,-1.39E-05,-2.45E-05
16.05773077,-1.09E-05,-1.59E-05,-1.93E-05
16.05825,-1.24E-05,-1.51E-05,-1.56E-05
16.05876923,-1.23E-05,-1.70E-05,-1.76E-05
16.05928846,-1.76E-05,-1.83E-05,-1.46E-05
16.05980769,-1.75E-05,-1.70E-05,-1.09E-05
16.06032692,-2.23E-05,-1.86E-05,-1.53E-05
16.06084615,-2.95E-05,-2.03E-05,-1.83E-05
16.06136538,-2.97E-05,-1.76E-05,-1.49E-05
16.06188462,-3.21E-05,-1.95E-05,-1.90E-05
16.06240385,-3.16E-05,-1.78E-05,-1.73E-05
16.06292308,-2.99E-05,-1.53E-05,-1.56E-05
16.06344231,-2.70E-05,-1.70E-05,-1.33E-05
16.06396154,-2.20E-05,-2.13E-05,-2.17E-05
16.06448077,-1.44E-05,-1.73E-05,-3.05E-05
16.065,-7.22E-06,-1.83E-05,-3.21E-05
16.06551923,1.17E-06,-2.05E-05,-3.24E-05
16.06603846,4.20E-06,-1.96E-05,-2.90E-05
16.06655769,7.22E-06,-2.17E-05,-2.79E-05
16.06707692,9.23E-06,-1.91E-05,-2.77E-05
16.06759615,5.54E-06,-1.78E-05,-2.58E-05
16.06811538,5.20E-06,-1.76E-05,-2.23E-05
16.06863462,-8.39E-07,-1.39E-05,-1.56E-05
16.06915385,-1.68E-07,-1.70E-05,-1.43E-05
16.06967308,1.85E-06,-1.96E-05,-1.29E-05
16.07019231,1.68E-07,-1.78E-05,-1.06E-05
16.07071154,-1.17E-06,-1.58E-05,-9.23E-06
16.07123077,-2.85E-06,-2.32E-05,-1.09E-05
16.07175,5.04E-07,-2.03E-05,-1.28E-05
16.07226923,-1.68E-06,-2.23E-05,-1.07E-05
16.07278846,-3.19E-06,-2.40E-05,-7.55E-06
16.07330769,-1.01E-06,-2.27E-05,-2.35E-06
16.07382692,-3.19E-06,-2.20E-05,-6.21E-06
16.07434615,-6.71E-06,-2.10E-05,-3.19E-06
16.07486538,-9.06E-06,-1.78E-05,-4.20E-06
16.07538462,-1.16E-05,-2.08E-05,-3.19E-06
16.07590385,-9.74E-06,-1.76E-05,-6.55E-06
16.07642308,-1.16E-05,-1.53E-05,-1.39E-05
16.07694231,-1.09E-05,-2.00E-05,-2.18E-05
16.07746154,-1.02E-05,-1.96E-05,-2.20E-05
16.07798077,-1.02E-05,-1.91E-05,-2.60E-05
16.0785,-7.22E-06,-1.59E-05,-2.85E-05
16.07901923,-1.04E-05,-1.85E-05,-2.87E-05
16.07953846,-7.89E-06,-1.90E-05,-2.30E-05
16.08005769,-9.57E-06,-2.05E-05,-1.71E-05
16.08057692,-1.36E-05,-1.56E-05,-2.03E-05
16.08109615,-1.43E-05,-2.00E-05,-2.32E-05
16.08161538,-1.19E-05,-1.83E-05,-2.65E-05
16.08213462,-1.06E-05,-2.17E-05,-2.84E-05
16.08265385,-8.56E-06,-2.11E-05,-2.23E-05
16.08317308,-1.07E-05,-2.17E-05,-1.91E-05
16.08369231,-1.23E-05,-1.91E-05,-2.17E-05
16.08421154,-1.16E-05,-1.80E-05,-1.95E-05
16.08473077,-1.19E-05,-1.85E-05,-2.23E-05
16.08525,-8.90E-06,-2.06E-05,-1.90E-05
16.08576923,-9.23E-06,-2.10E-05,-1.63E-05
16.08628846,-1.12E-05,-1.96E-05,-1.53E-05
16.08680769,-9.23E-06,-1.80E-05,-1.71E-05
16.08732692,-6.04E-06,-1.23E-05,-1.48E-05
16.08784615,-6.71E-06,-1.51E-05,-1.12E-05
16.08836538,-7.55E-06,-1.29E-05,-1.26E-05
16.08888462,-9.23E-06,-1.39E-05,-8.73E-06
16.08940385,-1.02E-05,-1.56E-05,-1.19E-05
16.08992308,-6.55E-06,-1.43E-05,-1.49E-05
16.09044231,-8.56E-06,-1.70E-05,-1.91E-05
16.09096154,-1.07E-05,-1.36E-05,-1.49E-05
16.09148077,-7.55E-06,-1.80E-05,-1.59E-05
16.092,-7.22E-06,-1.76E-05,-1.51E-05
16.09251923,-9.23E-06,-1.49E-05,-1.58E-05
16.09303846,-7.89E-06,-1.23E-05,-1.59E-05
16.09355769,-9.90E-06,-1.14E-05,-1.43E-05
16.09407692,-4.87E-06,-1.41E-05,-1.39E-05
16.09459615,-5.87E-06,-1.39E-05,-1.46E-05
16.09511538,-5.20E-06,-1.83E-05,-1.58E-05
16.09563462,-2.85E-06,-2.00E-05,-1.71E-05
16.09615385,-2.35E-06,-2.13E-05,-9.57E-06
16.09667308,-2.35E-06,-2.27E-05,-8.56E-06
16.09719231,-4.87E-06,-2.40E-05,-1.19E-05
16.09771154,-4.70E-06,-1.95E-05,-1.53E-05
16.09823077,-2.85E-06,-1.91E-05,-1.46E-05
16.09875,-5.71E-06,-2.32E-05,-1.80E-05
16.09926923,-6.38E-06,-2.30E-05,-1.63E-05
16.09978846,-1.12E-05,-2.10E-05,-1.63E-05
16.10030769,-2.03E-05,-2.33E-05,-1.73E-05
16.10082692,-4.60E-05,-2.17E-05,-1.83E-05
16.10134615,-5.20E-05,-2.38E-05,-1.70E-05
16.10186538,-4.26E-05,-2.20E-05,-1.59E-05
16.10238462,-3.89E-05,-2.03E-05,-1.31E-05
16.10290385,-3.37E-05,-2.30E-05,-1.46E-05
16.10342308,-2.50E-05,-2.40E-05,-1.09E-05
16.10394231,-2.80E-05,-2.30E-05,-1.46E-05
16.10446154,-2.87E-05,-2.67E-05,-1.26E-05
16.10498077,-8.29E-05,-2.47E-05,-1.36E-05
16.1055,-0.000143847,-2.28E-05,-1.23E-05
16.10601923,-0.000112963,-2.18E-05,-1.46E-05
16.10653846,-5.59E-05,-1.90E-05,-1.21E-05
16.10705769,1.51E-06,-2.03E-05,-1.46E-05
16.10757692,3.76E-05,-2.25E-05,-1.38E-05
16.10809615,6.56E-05,-1.83E-05,-1.43E-05
16.10861538,7.55E-05,-1.68E-05,-1.64E-05
16.10913462,6.50E-05,-1.64E-05,-1.86E-05
16.10965385,4.13E-05,-1.83E-05,-1.49E-05
16.11017308,-6.88E-06,-1.83E-05,-1.51E-05
16.11069231,-2.89E-05,-1.71E-05,-1.29E-05
16.11121154,-1.51E-05,-1.83E-05,-1.16E-05
16.11173077,1.17E-06,-1.70E-05,-9.90E-06
16.11225,1.80E-05,-1.76E-05,-1.17E-05
16.11276923,3.41E-05,-1.76E-05,-1.02E-05
16.11328846,4.31E-05,-1.59E-05,-1.09E-05
16.11380769,4.41E-05,-1.43E-05,-1.23E-05
16.11432692,9.23E-06,-1.39E-05,-1.33E-05
16.11484615,-8.90E-06,-1.23E-05,-1.12E-05
16.11536538,6.55E-06,-1.43E-05,-9.74E-06
16.11588462,2.77E-05,-1.78E-05,-8.90E-06
16.11640385,4.38E-05,-2.10E-05,-1.12E-05
16.11692308,5.19E-05,-1.70E-05,-1.02E-05
16.11744231,4.78E-05,-2.10E-05,-8.56E-06
16.11796154,4.21E-05,-1.83E-05,-7.55E-06
16.11848077,3.81E-05,-1.73E-05,-1.16E-05
16.119,2.90E-05,-1.76E-05,-8.39E-06
16.11951923,2.10E-05,-2.00E-05,-9.57E-06
16.12003846,1.93E-05,-1.83E-05,-1.36E-05
16.12055769,1.70E-05,-1.91E-05,-1.29E-05
16.12107692,9.57E-06,-1.70E-05,-1.44E-05
16.12159615,1.39E-05,-1.70E-05,-1.26E-05
16.12211538,9.57E-06,-1.58E-05,-1.29E-05
16.12263462,7.22E-06,-1.43E-05,-1.16E-05
16.12315385,8.22E-06,-1.29E-05,-1.43E-05
16.12367308,1.33E-05,-1.73E-05,-1.59E-05
16.12419231,1.53E-05,-1.70E-05,-1.28E-05
16.12471154,1.71E-05,-1.90E-05,-1.24E-05
16.12523077,2.00E-05,-2.13E-05,-1.29E-05
16.12575,1.70E-05,-2.17E-05,-1.49E-05
16.12626923,7.05E-06,-2.06E-05,-1.44E-05
16.12678846,2.52E-06,-1.83E-05,-1.53E-05
16.12730769,-8.39E-07,-1.95E-05,-1.16E-05
16.12782692,1.17E-06,-2.06E-05,-1.06E-05
16.12834615,3.52E-06,-2.03E-05,-5.71E-06
16.12886538,-5.04E-07,-1.63E-05,-6.55E-06
16.12938462,2.52E-06,-1.76E-05,-8.56E-06
16.12990385,8.39E-07,-1.83E-05,-6.88E-06
16.13042308,3.36E-07,-1.16E-05,-9.06E-06
16.13094231,-5.71E-06,-1.16E-05,-7.89E-06
16.13146154,-1.38E-05,-1.33E-05,-5.04E-06
16.13198077,-2.60E-05,-1.43E-05,-1.09E-05
16.1325,-2.90E-05,-1.16E-05,-1.11E-05
16.13301923,-3.96E-05,-1.09E-05,-6.88E-06
16.13353846,-4.62E-05,-1.39E-05,-7.72E-06
16.13405769,-4.48E-05,-1.41E-05,-1.01E-05
16.13457692,-4.15E-05,-1.36E-05,-8.90E-06
16.13509615,-3.68E-05,-1.19E-05,-1.16E-05
16.13561538,-3.31E-05,-1.41E-05,-1.31E-05
16.13613462,-2.52E-05,-1.49E-05,-1.36E-05
16.13665385,-2.20E-05,-1.29E-05,-1.39E-05
16.13717308,-1.23E-05,-1.36E-05,-1.29E-05
16.13769231,-3.69E-06,-1.43E-05,-1.06E-05
16.13821154,-4.62E-05,-1.70E-05,-1.06E-05
16.13873077,-7.84E-05,-1.70E-05,-1.23E-05
16.13925,-5.09E-05,-1.56E-05,-1.39E-05
16.13976923,-1.56E-05,-1.46E-05,-1.56E-05
16.14028846,9.23E-06,-1.46E-05,-1.90E-05
16.14080769,2.94E-05,-1.76E-05,-1.63E-05
16.14132692,4.25E-05,-1.56E-05,-1.39E-05
16.14184615,4.58E-05,-1.46E-05,-1.26E-05
16.14236538,3.93E-05,-1.58E-05,-1.29E-05
16.14288462,3.09E-05,-1.43E-05,-1.46E-05
16.14340385,2.00E-05,-1.86E-05,-1.23E-05
16.14392308,1.43E-05,-2.00E-05,-1.12E-05
16.14444231,1.33E-05,-1.56E-05,-1.12E-05
16.14496154,8.22E-06,-1.16E-05,-7.72E-06
16.14548077,1.17E-06,-6.55E-06,-6.38E-06
16.146,-6.71E-07,-9.90E-06,-6.38E-06
16.14651923,-3.86E-06,-1.11E-05,-4.20E-06
16.14703846,-5.04E-06,-8.90E-06,-4.53E-06
16.14755769,-7.39E-06,-1.01E-05,-3.69E-06
16.14807692,-2.85E-06,-6.88E-06,-6.38E-06
16.14859615,-4.53E-06,-9.74E-06,-1.14E-05
16.14911538,-5.87E-06,-1.36E-05,-1.12E-05
16.14963462,-4.20E-06,-1.17E-05,-1.02E-05
16.15015385,-1.51E-06,-1.14E-05,-9.57E-06
16.15067308,-1.68E-07,-1.46E-05,-9.23E-06
16.15119231,-6.88E-06,-1.43E-05,-1.14E-05
16.15171154,-5.54E-06,-1.36E-05,-1.12E-05
16.15223077,-1.85E-06,-1.26E-05,-1.49E-05
16.15275,-7.22E-06,-1.56E-05,-1.24E-05
16.15326923,-1.06E-05,-1.58E-05,-1.71E-05
16.15378846,-5.87E-06,-1.63E-05,-2.01E-05
16.15430769,-7.89E-06,-1.46E-05,-2.05E-05
16.15482692,-5.87E-06,-1.43E-05,-2.00E-05
16.15534615,-9.23E-06,-1.59E-05,-1.96E-05
16.15586538,-5.87E-06,-1.68E-05,-1.76E-05
16.15638462,-6.88E-06,-1.93E-05,-2.03E-05
16.15690385,-9.40E-06,-1.96E-05,-1.85E-05
16.15742308,-9.57E-06,-1.85E-05,-2.06E-05
16.15794231,-1.23E-05,-2.00E-05,-2.13E-05
16.15846154,-1.02E-05,-2.06E-05,-2.05E-05
16.15898077,-1.06E-05,-2.00E-05,-2.01E-05
16.1595,-1.24E-05,-2.10E-05,-2.38E-05
16.16001923,-1.19E-05,-2.05E-05,-2.23E-05
16.16053846,-1.29E-05,-1.63E-05,-2.43E-05
16.16105769,-1.24E-05,-1.86E-05,-2.38E-05
16.16157692,-1.39E-05,-1.81E-05,-2.13E-05
16.16209615,-1.64E-05,-1.90E-05,-2.00E-05
16.16261538,-1.44E-05,-1.83E-05,-2.10E-05
16.16313462,-1.43E-05,-1.70E-05,-2.10E-05
16.16365385,-1.49E-05,-1.56E-05,-1.86E-05
16.16417308,-1.53E-05,-1.88E-05,-2.06E-05
16.16469231,-1.36E-05,-1.93E-05,-2.25E-05
16.16521154,-1.19E-05,-1.86E-05,-2.40E-05
16.16573077,-1.38E-05,-2.06E-05,-2.48E-05
16.16625,-1.63E-05,-1.83E-05,-2.48E-05
16.16676923,-1.23E-05,-2.05E-05,-2.08E-05
16.16728846,-7.22E-06,-1.91E-05,-2.33E-05
16.16780769,-6.38E-06,-1.85E-05,-1.76E-05
16.16832692,-1.36E-05,-2.10E-05,-1.49E-05
16.16884615,-1.14E-05,-1.96E-05,-1.91E-05
16.16936538,-1.11E-05,-2.03E-05,-1.70E-05
16.16988462,-9.90E-06,-1.93E-05,-1.93E-05
16.17040385,-9.57E-06,-1.96E-05,-1.70E-05
16.17092308,-1.02E-05,-2.06E-05,-1.71E-05
16.17144231,-1.17E-05,-1.93E-05,-1.66E-05
16.17196154,-1.43E-05,-2.05E-05,-1.39E-05
16.17248077,-1.29E-05,-1.96E-05,-1.36E-05
16.173,-1.02E-05,-2.22E-05,-1.70E-05
16.17351923,-1.09E-05,-2.20E-05,-1.56E-05
16.17403846,-8.39E-06,-2.17E-05,-1.36E-05
16.17455769,-3.02E-06,-2.17E-05,-1.16E-05
16.17507692,-5.54E-06,-1.90E-05,-1.21E-05
16.17559615,-7.22E-06,-1.76E-05,-9.74E-06
16.17611538,-7.55E-06,-1.91E-05,-8.90E-06
16.17663462,-1.01E-05,-1.70E-05,-9.06E-06
16.17715385,-7.22E-06,-1.76E-05,-1.26E-05
16.17767308,-6.21E-06,-1.49E-05,-1.21E-05
16.17819231,-5.54E-06,-1.71E-05,-1.02E-05
16.17871154,-6.38E-06,-1.56E-05,-1.12E-05
16.17923077,-8.39E-07,-1.90E-05,-1.58E-05
16.17975,-3.19E-06,-1.83E-05,-1.98E-05
16.18026923,-8.73E-06,-1.49E-05,-2.32E-05
16.18078846,-8.22E-06,-1.70E-05,-2.33E-05
16.18130769,-6.21E-06,-1.39E-05,-1.76E-05
16.18182692,-5.54E-06,-1.63E-05,-1.53E-05
16.18234615,-8.22E-06,-1.83E-05,-1.46E-05
16.18286538,-8.56E-06,-1.61E-05,-1.64E-05
16.18338462,-8.22E-06,-1.38E-05,-2.17E-05
16.18390385,-8.90E-06,-1.54E-05,-1.63E-05
16.18442308,-7.55E-06,-1.49E-05,-1.44E-05
16.18494231,-6.21E-06,-1.12E-05,-9.90E-06
16.18546154,-7.22E-06,-1.14E-05,4.20E-06
16.18598077,-8.90E-06,-1.16E-05,-1.01E-06
16.1865,-1.02E-05,-7.89E-06,-8.73E-06
16.18701923,-4.20E-06,-1.12E-05,-1.56E-05
16.18753846,-6.55E-06,-1.31E-05,-2.58E-05
16.18805769,-3.69E-06,-1.43E-05,-2.47E-05
16.18857692,1.17E-06,-1.34E-05,-3.17E-05
16.18909615,8.39E-07,-1.59E-05,-3.04E-05
16.18961538,-1.17E-06,-1.70E-05,-2.74E-05
16.19013462,-4.53E-06,-1.66E-05,-2.67E-05
16.19065385,-1.51E-06,-1.59E-05,-2.38E-05
16.19117308,-6.71E-07,-1.59E-05,-2.00E-05
16.19169231,8.39E-07,-1.56E-05,-1.66E-05
16.19221154,-1.17E-06,-1.63E-05,-1.56E-05
16.19273077,-8.39E-07,-1.64E-05,-1.76E-05
16.19325,5.04E-07,-1.53E-05,-1.49E-05
16.19376923,-4.53E-06,-1.49E-05,-1.24E-05
16.19428846,-9.57E-06,-1.56E-05,-1.19E-05
16.19480769,-1.09E-05,-1.39E-05,-5.87E-06
16.19532692,-1.49E-05,-1.86E-05,-1.09E-05
16.19584615,-9.90E-06,-1.64E-05,-1.23E-05
16.19636538,-1.49E-05,-1.56E-05,-1.31E-05
16.19688462,-4.20E-05,-1.59E-05,-1.66E-05
16.19740385,-6.06E-05,-1.59E-05,-1.71E-05
16.19792308,-4.73E-05,-1.38E-05,-1.71E-05
16.19844231,-2.67E-05,-1.39E-05,-1.83E-05
16.19896154,-1.56E-05,-1.53E-05,-1.73E-05
16.19948077,-1.12E-05,-1.56E-05,-2.01E-05
16.2,-8.39E-07,-1.14E-05,-2.37E-05
16.20051923,1.51E-06,-1.14E-05,-2.20E-05
16.20103846,4.36E-06,-1.43E-05,-2.00E-05
16.20155769,9.90E-06,-1.23E-05,-2.06E-05
16.20207692,1.17E-05,-1.56E-05,-2.22E-05
16.20259615,2.00E-05,-1.49E-05,-2.27E-05
16.20311538,2.57E-05,-1.63E-05,-2.33E-05
16.20363462,2.67E-05,-1.96E-05,-2.43E-05
16.20415385,2.48E-05,-1.96E-05,-2.75E-05
16.20467308,2.40E-05,-2.17E-05,-2.47E-05
16.20519231,2.17E-05,-1.93E-05,-2.15E-05
16.20571154,1.73E-05,-1.93E-05,-1.66E-05
16.20623077,1.46E-05,-1.31E-05,-1.54E-05
16.20675,1.19E-05,-1.49E-05,-1.24E-05
16.20726923,6.88E-06,-1.70E-05,-1.02E-05
16.20778846,5.04E-07,-1.49E-05,-5.71E-06
16.20830769,-1.68E-07,-1.54E-05,-4.20E-06
16.20882692,-8.56E-06,-1.29E-05,-3.52E-06
16.20934615,-1.70E-05,-1.09E-05,-7.55E-06
16.20986538,-3.07E-05,-1.23E-05,-9.57E-06
16.21038462,-3.78E-05,-1.29E-05,-5.04E-06
16.21090385,-4.18E-05,-1.23E-05,-3.02E-06
16.21142308,-4.65E-05,-1.26E-05,-3.86E-06
16.21194231,-5.04E-05,-1.17E-05,-6.21E-06
16.21246154,-4.88E-05,-8.39E-06,-9.23E-06
16.21298077,-4.25E-05,-1.04E-05,-1.02E-05
16.2135,-3.49E-05,-1.04E-05,-2.85E-06
16.21401923,-2.35E-05,-1.02E-05,-1.85E-06
16.21453846,-3.36E-07,-1.43E-05,-2.85E-06
16.21505769,1.93E-05,-1.90E-05,-3.52E-06
16.21557692,3.54E-05,-2.03E-05,-2.35E-06
16.21609615,4.20E-05,-1.80E-05,1.51E-06
16.21661538,4.38E-05,-1.29E-05,-5.04E-06
16.21713462,3.93E-05,-1.49E-05,-3.86E-06
16.21765385,3.59E-05,-1.76E-05,-6.88E-06
16.21817308,3.32E-05,-1.66E-05,-7.22E-06
16.21869231,2.94E-05,-1.85E-05,-6.21E-06
16.21921154,2.67E-05,-1.70E-05,-8.39E-06
16.21973077,2.03E-05,-1.70E-05,-8.39E-06
16.22025,1.46E-05,-1.43E-05,-1.46E-05
16.22076923,1.12E-05,-1.23E-05,-1.43E-05
16.22128846,9.57E-06,-1.39E-05,-1.23E-05
16.22180769,1.19E-05,-1.48E-05,-1.49E-05
16.22232692,1.11E-05,-1.53E-05,-1.90E-05
16.22284615,1.14E-05,-1.64E-05,-1.71E-05
16.22336538,9.90E-06,-1.41E-05,-1.63E-05
16.22388462,6.55E-06,-1.43E-05,-1.91E-05
16.22440385,5.71E-06,-1.48E-05,-1.93E-05
16.22492308,5.54E-06,-1.56E-05,-2.00E-05
16.22544231,2.52E-06,-1.44E-05,-1.90E-05
16.22596154,6.55E-06,-1.76E-05,-2.00E-05
16.22648077,7.22E-06,-1.71E-05,-2.23E-05
16.227,4.20E-06,-1.83E-05,-2.17E-05
16.22751923,7.22E-06,-1.41E-05,-2.03E-05
16.22803846,6.55E-06,-1.83E-05,-1.26E-05
16.22855769,6.55E-06,-1.91E-05,-1.85E-05
16.22907692,5.04E-07,-1.64E-05,-2.00E-05
16.22959615,-2.52E-06,-1.76E-05,-2.03E-05
16.23011538,-5.87E-06,-1.68E-05,-2.11E-05
16.23063462,-5.87E-06,-2.00E-05,-1.96E-05
16.23115385,-8.22E-06,-1.90E-05,-2.25E-05
16.23167308,-6.21E-06,-1.80E-05,-2.03E-05
16.23219231,-6.88E-06,-1.86E-05,-2.32E-05
16.23271154,-7.55E-06,-1.88E-05,-2.10E-05
16.23323077,-7.72E-06,-1.76E-05,-1.90E-05
16.23375,-8.22E-06,-1.49E-05,-1.73E-05
16.23426923,-6.55E-06,-1.58E-05,-1.80E-05
16.23478846,-5.87E-06,-1.93E-05,-1.80E-05
16.23530769,-3.02E-06,-2.06E-05,-1.33E-05
16.23582692,-4.53E-06,-1.91E-05,-1.66E-05
16.23634615,-6.88E-06,-1.51E-05,-1.80E-05
16.23686538,-3.36E-06,-1.83E-05,-1.64E-05
16.23738462,-2.18E-06,-1.39E-05,-2.06E-05
16.23790385,-5.87E-06,-1.53E-05,-1.17E-05
16.23842308,-3.52E-06,-1.43E-05,-1.36E-05
16.23894231,-5.54E-06,-1.56E-05,-1.28E-05
16.23946154,-5.37E-06,-1.75E-05,-1.49E-05
16.23998077,-6.21E-06,-1.76E-05,-1.81E-05
16.2405,-6.38E-06,-1.70E-05,-2.05E-05
16.24101923,-7.89E-06,-2.00E-05,-1.78E-05
16.24153846,-1.23E-05,-1.63E-05,-2.03E-05
16.24205769,-9.57E-06,-1.90E-05,-2.38E-05
16.24257692,-1.06E-05,-1.43E-05,-2.57E-05
16.24309615,-1.49E-05,-1.91E-05,-2.52E-05
16.24361538,-1.43E-05,-1.88E-05,-2.72E-05
16.24413462,-1.39E-05,-1.96E-05,-2.43E-05
16.24465385,-1.21E-05,-1.80E-05,-2.33E-05
16.24517308,-1.02E-05,-1.70E-05,-2.03E-05
16.24569231,-1.26E-05,-1.64E-05,-2.00E-05
16.24621154,-1.12E-05,-1.63E-05,-1.63E-05
16.24673077,-8.90E-06,-1.70E-05,-1.43E-05
16.24725,-1.24E-05,-1.76E-05,-1.80E-05
16.24776923,-1.06E-05,-1.64E-05,-1.66E-05
16.24828846,-1.04E-05,-1.83E-05,-1.59E-05
16.24880769,-9.57E-06,-1.76E-05,-1.51E-05
16.24932692,-9.74E-06,-1.66E-05,-1.36E-05
16.24984615,-1.23E-05,-2.17E-05,-1.49E-05
